Load,Parallelism,BudgetRatio
0.0,0.5,0.3302834881947503
0.0,0.5,0.4546792677607977
0.0,0.5010351966873706,0.7293930053721304
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.0053475935828877,0.49732620320855614,0.2762903911054637
0.0010030090270812437,0.49949849548645936,0.20928276219946854
0.0,0.5341981132075472,0.3203562021970202
0.0,0.5,0.7982965281468257
0.0,1.0,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0011350737797956867,0.5017026106696936,0.25317257751200417
0.0,0.5006711409395973,0.3302834881947503
0.0,0.5,0.4546792677607977
0.0,0.5,0.7293930053721304
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.0053475935828877,0.49732620320855614,0.2762903911054637
0.0010030090270812437,0.49949849548645936,0.20928276219946854
0.0,0.5005128205128205,0.21459739791648752
0.0,0.5433070866141733,0.3203562021970202
0.0,0.5204545454545455,0.9842557859514107
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.0053475935828877,0.49732620320855614,0.2762903911054637
0.0010030090270812437,0.49949849548645936,0.20928276219946854
0.0,0.5054112554112554,0.2458083221927271
0.0,0.5115995115995116,0.3178601436629757
0.0,0.5275459098497496,0.5095070864399637
0.0,0.5037406483790524,1.0
0.0,0.8703703703703703,1.0
-1,-1,-1
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0136986301369863,0.4931506849315068,1.0
0.009287925696594427,0.6687306501547987,0.9610686065910606
0.003188097768331562,0.5111583421891605,0.23229441482693808
0.0,0.5060240963855421,0.3914875760137642
0.0,0.546242774566474,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0010504201680672268,0.523109243697479,0.238860378500625
0.0,0.5,0.28562903300666237
0.0,0.531578947368421,0.34371744762161405
0.0,0.5,0.4546792677607977
0.0,0.5042016806722689,0.6220165377043089
0.0,0.5,1.0
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.0053475935828877,0.49732620320855614,0.2762903911054637
0.0010030090270812437,0.49949849548645936,0.20928276219946854
0.0,0.5123456790123457,0.22018899212983353
0.0,0.5,0.23229441482693808
0.0,0.5088888888888888,0.2458083221927271
0.0,0.6656626506024096,0.9010475664231498
0.0,0.5013550135501355,0.7829751520275284
0.0,0.5,0.9610686065910606
0.0,0.5551724137931034,1.0
0.0,0.5380952380952381,1.0
0.0,0.5185185185185185,1.0
0.0,0.6375,1.0
0.0,0.975,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.0053475935828877,0.49732620320855614,0.2762903911054637
0.0010030090270812437,0.49949849548645936,0.20928276219946854
0.0,0.5213004484304933,0.27817433687128984
0.0,0.5317577548005908,0.4314644254972997
0.0,0.5,0.7982965281468257
0.0,0.592,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.001128668171557562,0.5,0.25317257751200417
0.0,0.5006711409395973,0.3302834881947503
0.0,0.5,0.4546792677607977
0.0,0.5,0.7293930053721304
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.002680965147453083,0.49865951742627346,0.2762903911054637
0.0010362694300518134,0.5160621761658031,0.22607977349772512
0.0,0.5493333333333333,0.3914875760137642
0.0,0.5510204081632653,1.0
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.002680965147453083,0.49865951742627346,0.2762903911054637
0.0010893246187363835,0.5098039215686274,0.25317257751200417
0.0,0.5163398692810458,0.3302834881947503
0.0,0.5,0.4546792677607977
0.0,0.5,0.7293930053721304
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0010080645161290322,0.5,0.21459739791648752
0.0,0.5482866043613707,0.3914875760137642
0.0,0.5,0.4105050155147799
0.0,0.5009208103130756,0.4314644254972997
0.0,0.500945179584121,0.4546792677607977
0.0,0.5009784735812133,0.4546792677607977
0.0,0.5,0.4805343032955303
0.0,0.5,0.5095070864399637
0.0,0.5,0.5421977335992647
0.0,0.5,0.5793709376658156
0.0,0.5,0.6220165377043089
0.0,0.5,0.716581135501875
0.0,0.5,0.716581135501875
0.0,0.5,0.7829751520275284
0.0,0.5,0.8629288509945994
0.0,0.5,0.9610686065910606
0.0,0.5,1.0
0.0,0.5020080321285141,1.0
0.0,0.5,1.0
0.0,0.5026178010471204,1.0
0.0,0.5,1.0
0.0,0.5,1.0
0.0,0.5,1.0
0.0,0.5111111111111111,1.0
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.002680965147453083,0.49865951742627346,0.2762903911054637
0.0016260162601626016,0.5024390243902439,0.5421977335992647
0.0,0.5,1.0
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0011494252873563218,0.5724137931034483,0.3614651557328431
0.0,0.5,1.0
0.0,1.0,1.0
-1,-1,-1
1.0,1.0,1.0
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.0053475935828877,0.49732620320855614,0.2762903911054637
0.0010030090270812437,0.49949849548645936,0.20928276219946854
0.0,0.5912698412698413,0.3614651557328431
0.0,0.5,0.4105050155147799
0.0,0.5,0.4314644254972997
0.0,0.5071942446043165,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.002680965147453083,0.49865951742627346,0.2762903911054637
0.0010080645161290322,0.5,0.20928276219946854
0.0,0.5553846153846154,0.5793709376658156
0.0,0.9523809523809523,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0013245033112582781,0.5245033112582781,0.374154160250979
0.0,0.646551724137931,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.002680965147453083,0.49865951742627346,0.2762903911054637
0.001088139281828074,0.5418933623503809,0.27817433687128984
0.0,0.5,0.34371744762161405
0.0,0.5009487666034156,0.6714389640826308
0.0,0.6470588235294118,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.0053475935828877,0.49732620320855614,0.2762903911054637
0.0010030090270812437,0.49949849548645936,0.20928276219946854
0.0,0.5051334702258727,0.22018899212983353
0.0,0.5,0.23229441482693808
0.0,0.5,0.2458083221927271
0.0,0.5,0.25317257751200417
0.0,0.5426356589147286,1.0
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0011049723756906078,0.4994475138121547,0.238860378500625
0.0,0.5033921302578019,0.34371744762161405
0.0,0.5,0.5421977335992647
0.0,0.505,0.7829751520275284
0.0,0.5019305019305019,1.0
0.0,0.9285714285714286,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
1.0,1.0,1.0
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.004210526315789474,0.49894736842105264,0.4546792677607977
0.0047169811320754715,0.49764150943396224,0.5032222265902151
0.002509410288582183,0.5683814303638645,0.3178601436629757
0.001841620626151013,0.5027624309392266,0.5421977335992647
0.0,0.5009861932938856,0.4314644254972997
0.0,0.5021645021645021,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
1.0,1.0,1.0
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.004149377593360996,0.4979253112033195,0.4105050155147799
0.004166666666666667,0.4979166666666667,0.4105050155147799
0.004166666666666667,0.4979166666666667,0.4105050155147799
0.0056179775280898875,0.6797752808988764,1.0
0.01,0.495,1.0
0.01092896174863388,0.8032786885245902,1.0
0.007518796992481203,0.49624060150375937,0.716581135501875
0.0037735849056603774,0.4981132075471698,0.716581135501875
0.008333333333333333,0.575,1.0
1.0,1.0,1.0
0.003952569169960474,0.4980237154150198,0.7829751520275284
0.0,0.5,0.8629288509945994
0.0,0.5046728971962616,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0010905125408942203,0.5027262813522355,0.22607977349772512
0.0,0.510158013544018,0.2458083221927271
0.0,0.5242030696576151,0.26930923166710574
0.0,0.5134788189987163,0.29562105315182297
0.0,0.5007052186177715,0.3302834881947503
0.0,0.5,0.3582905677509375
0.0,0.5,0.4105050155147799
0.0,0.5483870967741935,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0010741138560687433,0.49946294307196565,0.23229441482693808
0.0,0.5443708609271524,0.34371744762161405
0.0,0.5,0.4314644254972997
0.0,0.5,0.5421977335992647
0.0,0.5083135391923991,0.7293930053721304
0.0,0.5,1.0
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0010570824524312897,0.5,0.22607977349772512
0.0,0.5543766578249337,0.3582905677509375
0.0,0.5,0.4105050155147799
0.0,0.5009208103130756,0.5095070864399637
0.0,0.5,0.6220165377043089
0.0,0.5028735632183908,0.9610686065910606
0.0,0.5,1.0
0.0,0.5054945054945055,1.0
-1,-1,-1
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0016778523489932886,0.5067114093959731,0.5421977335992647
0.0,0.5065502183406113,1.0
-1,-1,-1
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.0053475935828877,0.49732620320855614,0.2762903911054637
0.0010050251256281408,0.5005025125628141,0.20928276219946854
0.0,0.510351966873706,0.22607977349772512
0.0,0.5,0.2458083221927271
0.0,0.5,0.26754306981311526
0.0,0.5147420147420148,0.29562105315182297
0.0,0.5,0.3178601436629757
0.0,0.5,0.3582905677509375
0.0,0.5173453996983409,0.4105050155147799
0.0,0.5008695652173913,0.4546792677607977
0.0,0.5257142857142857,0.5421977335992647
0.0,0.5265392781316348,0.6220165377043089
0.0,0.5572139303482587,0.7982965281468257
0.0,0.6033519553072626,0.9842557859514107
0.0,0.5024875621890548,1.0
0.0,0.5714285714285714,1.0
-1,-1,-1
1.0,1.0,1.0
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.0053475935828877,0.49732620320855614,0.2762903911054637
0.0010030090270812437,0.49949849548645936,0.20928276219946854
0.0,0.5838668373879642,0.3466379884891871
0.0,0.5,0.4105050155147799
0.0,0.5,0.4546792677607977
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.0053475935828877,0.49732620320855614,0.2762903911054637
0.0010030090270812437,0.49949849548645936,0.20928276219946854
0.0,0.5076086956521739,0.2458083221927271
0.0,0.5150753768844221,0.3063375076938362
0.0,0.5222929936305732,0.4546792677607977
0.0,0.5,0.6714389640826308
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.002680965147453083,0.49865951742627346,0.2762903911054637
0.0011198208286674132,0.49944008958566627,0.22607977349772512
0.0,0.5,0.23229441482693808
0.0,0.5625,0.7293930053721304
0.0,1.0,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.002680965147453083,0.49865951742627346,0.2762903911054637
0.0010845986984815619,0.5075921908893709,0.25317257751200417
0.0,0.5137614678899083,0.3302834881947503
0.0,0.5,0.4546792677607977
0.0,0.5,0.7293930053721304
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0014970059880239522,0.5059880239520959,0.4805343032955303
0.0,0.5,0.9610686065910606
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0010214504596527069,0.5066394279877426,0.22018899212983353
0.0,0.6243455497382199,0.5495009079022739
0.0,0.9965397923875432,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0015455950540958269,0.5131375579598145,0.4546792677607977
0.0,0.5166666666666667,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0014124293785310734,0.5098870056497176,0.4314644254972997
0.0,0.7599009900990099,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.002680965147453083,0.49865951742627346,0.2762903911054637
0.001092896174863388,0.5081967213114754,0.25317257751200417
0.0,0.5130890052356021,0.3302834881947503
0.0,0.5,0.4546792677607977
0.0,0.5,0.7293930053721304
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0011098779134295228,0.5005549389567148,0.25317257751200417
0.0,0.500669344042838,0.3302834881947503
0.0,0.5,0.4546792677607977
0.0,0.5,0.7293930053721304
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.002680965147453083,0.49865951742627346,0.2762903911054637
0.0013157894736842105,0.5526315789473685,0.4105050155147799
0.0,0.5280898876404494,1.0
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0011001100110011,0.49944994499449946,0.22607977349772512
0.0,0.5,0.2458083221927271
0.0,0.5649122807017544,0.6714389640826308
0.0,1.0,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0010548523206751054,0.5253164556962026,0.2458083221927271
0.0,0.5006418485237484,0.3063375076938362
0.0,0.507177033492823,0.4314644254972997
0.0,0.5,0.7982965281468257
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0011325028312570782,0.5005662514156285,0.25317257751200417
0.0,0.5,0.3302834881947503
0.0,0.5,0.4546792677607977
0.0,0.5010351966873706,0.7293930053721304
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.0053475935828877,0.49732620320855614,0.2762903911054637
0.001004016064257028,0.5,0.20928276219946854
0.0,0.5236593059936908,0.238860378500625
0.0,0.5224913494809689,0.26930923166710574
0.0,0.5,0.3178601436629757
0.0,0.5,0.3914875760137642
0.0,0.5,0.4805343032955303
0.0,0.5033860045146726,0.6220165377043089
0.0,0.5,1.0
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.002680965147453083,0.49865951742627346,0.2762903911054637
0.0010799136069114472,0.5043196544276458,0.25317257751200417
0.0,0.5137614678899083,0.3302834881947503
0.0,0.5,0.4546792677607977
0.0,0.5,0.7293930053721304
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.002680965147453083,0.49865951742627346,0.2762903911054637
0.0011198208286674132,0.5139977603583427,0.26930923166710574
0.0,0.5164520743919886,0.374154160250979
0.0,0.5145833333333333,0.7293930053721304
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.002680965147453083,0.49865951742627346,0.2762903911054637
0.0010695187165775401,0.532620320855615,0.26099171734250953
0.0,0.5218002812939522,0.374154160250979
0.0,0.5,0.6714389640826308
0.0,0.5159235668789809,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.002680965147453083,0.49865951742627346,0.2762903911054637
0.0010905125408942203,0.5430752453653217,0.238860378500625
0.0,0.5521023765996343,0.6220165377043089
0.0,0.5,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0011198208286674132,0.5005599104143337,0.25317257751200417
0.0,0.5006675567423231,0.3302834881947503
0.0,0.5,0.4546792677607977
0.0,0.5010351966873706,0.7293930053721304
0.0,0.5021834061135371,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.0053475935828877,0.49732620320855614,0.2762903911054637
0.0010030090270812437,0.49949849548645936,0.20928276219946854
0.0,0.5239179954441914,0.2977788710580407
0.0,0.5,0.5421977335992647
0.0,0.7701863354037267,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0017035775127768314,0.5025553662691652,0.5793709376658156
0.0,0.5128205128205128,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0011001100110011,0.49944994499449946,0.238860378500625
0.0,0.5093582887700535,0.3302834881947503
0.0,0.5,0.5421977335992647
0.0,0.5050505050505051,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.0010050251256281408,0.4994974874371859,0.20928276219946854
0.0,0.5,0.21459739791648752
0.0,0.5,0.22018899212983353
0.0,0.5,0.22607977349772512
0.0,0.5,0.23229441482693808
0.0,0.5,0.238860378500625
0.0,0.5044843049327354,0.2458083221927271
0.0,0.5045662100456622,0.2458083221927271
0.0,0.500587544065805,0.25317257751200417
0.0,0.5029797377830751,0.26754306981311526
0.0,0.5,0.2762903911054637
0.0,0.5006257822277848,0.28562903300666237
0.0,0.5006402048655569,0.29562105315182297
0.0,0.6033653846153846,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.004016064257028112,0.4979919678714859,0.2762903911054637
0.001088139281828074,0.499455930359086,0.22018899212983353
0.0,0.5,0.22607977349772512
0.0,0.5632183908045977,0.6714389640826308
0.0,1.0,1.0
-1,-1,-1
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.0053475935828877,0.49732620320855614,0.2762903911054637
0.0010030090270812437,0.49949849548645936,0.20928276219946854
0.0,0.5020833333333333,0.22018899212983353
0.0,0.5529685681024447,0.3466379884891871
0.0,0.7123076923076923,1.0
0.0,1.0,1.0
-1,-1,-1
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.010416666666666666,0.96875,0.7829751520275284
0.002680965147453083,0.49865951742627346,0.2762903911054637
0.0010050251256281408,0.5005025125628141,0.21459739791648752
0.0,0.5051020408163265,0.21459739791648752
0.0,0.5,0.22018899212983353
0.0,0.5,0.22607977349772512
0.0,0.5,0.23229441482693808
0.0,0.5,0.238860378500625
0.0,0.5,0.2458083221927271
0.0,0.5,0.2458083221927271
0.0,0.5,0.2593326292664611
0.0,0.5,0.26754306981311526
0.0,0.5,0.2762903911054637
0.0,0.5049627791563276,0.28562903300666237
0.0,0.5044472681067345,0.29562105315182297
0.0,0.5077319587628866,0.3063375076938362
0.0,0.506631299734748,0.3178601436629757
0.0,0.5061224489795918,0.3178601436629757
0.0,0.5,0.3178601436629757
0.0,0.5,0.3178601436629757
0.0,0.5,0.3178601436629757
0.0,0.5,0.3178601436629757
0.0,0.5,0.3178601436629757
0.0,0.5,0.3178601436629757
0.001388888888888889,0.5,0.3178601436629757
0.0,0.5,0.3178601436629757
0.0014044943820224719,0.5,0.3178601436629757
0.0,0.5,0.3178601436629757
0.0014204545454545455,0.5,0.3302834881947503
0.0,0.5,0.3302834881947503
0.0014367816091954023,0.5,0.3302834881947503
0.0,0.5,0.3302834881947503
0.0014534883720930232,0.5,0.3302834881947503
0.0,0.5,0.3302834881947503
0.0014705882352941176,0.5,0.34371744762161405
0.0,0.5,0.34371744762161405
0.001488095238095238,0.5,0.34371744762161405
0.0,0.5,0.34371744762161405
0.0,0.5007496251874063,0.34371744762161405
0.0,0.5,0.34371744762161405
0.0,0.5,0.34371744762161405
0.0,0.5,0.34371744762161405
0.0,0.5,0.34371744762161405
0.0,0.5,0.34371744762161405
0.0,0.5,0.34371744762161405
0.0,0.5,0.34371744762161405
0.0015479876160990713,0.5,0.3582905677509375
0.0,0.5,0.3582905677509375
0.001567398119122257,0.5,0.3582905677509375
0.0,0.5,0.3582905677509375
0.0,0.5,0.3582905677509375
0.0,0.5,0.3582905677509375
0.0,0.5,0.3582905677509375
0.0,0.5,0.3582905677509375
0.0,0.5,0.374154160250979
0.0,0.5,0.374154160250979
0.0,0.5,0.374154160250979
0.0,0.5,0.374154160250979
0.0,0.5,0.374154160250979
0.0,0.5,0.374154160250979
0.0,0.5,0.374154160250979
0.0,0.5,0.374154160250979
0.0,0.5,0.374154160250979
0.0,0.5,0.374154160250979
0.0,0.5,0.374154160250979
0.0,0.5,0.374154160250979
0.0,0.5,0.374154160250979
0.0,0.5,0.374154160250979
0.0,0.5,0.3914875760137642
0.0,0.5,0.3914875760137642
0.0,0.5,0.3914875760137642
0.0,0.5,0.3914875760137642
0.0,0.5,0.3914875760137642
0.0,0.5,0.3914875760137642
0.0,0.5,0.3914875760137642
0.0,0.5,0.4105050155147799
0.0,0.5,0.4105050155147799
0.0,0.5,0.4105050155147799
0.0,0.5,0.4105050155147799
0.0,0.5,0.4105050155147799
0.0,0.5,0.4105050155147799
0.0,0.5,0.4105050155147799
0.0,0.5,0.4105050155147799
0.0,0.5,0.4314644254972997
0.0,0.5,0.4314644254972997
0.0,0.5,0.4314644254972997
0.0,0.5,0.4314644254972997
0.0,0.5,0.4314644254972997
0.0,0.5,0.4314644254972997
0.0,0.5,0.4314644254972997
0.0,0.5,0.4314644254972997
0.0,0.5,0.4314644254972997
0.0,0.5,0.4314644254972997
0.0,0.5,0.4546792677607977
0.0,0.5,0.4546792677607977
0.0,0.5,0.4546792677607977
0.0,0.5,0.4546792677607977
0.0,0.5,0.4546792677607977
0.0,0.5,0.4546792677607977
0.0,0.5,0.4546792677607977
0.0,0.5,0.4805343032955303
0.0,0.5,0.4805343032955303
0.0,0.5,0.4805343032955303
0.0,0.5,0.4805343032955303
0.0,0.5,0.4805343032955303
0.0,0.5,0.4805343032955303
0.0,0.5,0.4805343032955303
0.0,0.5,0.4805343032955303
0.0,0.5,0.4805343032955303
0.0,0.5,0.5095070864399637
0.0,0.5,0.5095070864399637
0.0,0.501187648456057,0.5095070864399637
0.0,0.5,0.5350861396262305
0.0,0.5012165450121655,0.5350861396262305
0.0,0.5,0.5350861396262305
0.0,0.5,0.5712580660133247
0.0,0.5012658227848101,0.5712580660133247
0.0,0.5,0.5712580660133247
0.0,0.5,0.5712580660133247
0.0,0.5,0.5712580660133247
0.0,0.5,0.5712580660133247
0.0,0.5,0.5712580660133247
0.0,0.5,0.5712580660133247
0.0,0.5,0.5712580660133247
0.0,0.5,0.6126750153876724
0.0,0.5,0.6126750153876724
0.0,0.5,0.6126750153876724
0.0,0.5014084507042254,0.6126750153876724
0.0,0.5,0.6126750153876724
0.0,0.5,0.6126750153876724
0.0,0.5,0.6126750153876724
0.0,0.5,0.6126750153876724
0.0,0.5,0.6605669763895006
0.0,0.5,0.6605669763895006
0.0,0.5,0.6605669763895006
0.0,0.5,0.6605669763895006
0.0,0.5015873015873016,0.6605669763895006
0.0,0.5,0.6605669763895006
0.0,0.5,0.716581135501875
0.0,0.5,0.716581135501875
0.0,0.5,0.716581135501875
0.0,0.5,0.716581135501875
0.0,0.5,0.716581135501875
0.0,0.5,0.716581135501875
0.0,0.5,0.716581135501875
0.0,0.5,0.7829751520275284
0.0,0.50187265917603,0.7829751520275284
0.0,0.5,0.7829751520275284
0.0,0.5,0.7829751520275284
0.0,0.5,0.7829751520275284
0.0,0.5,0.7829751520275284
0.0,0.5,0.7829751520275284
0.0,0.5,0.7829751520275284
0.0,0.5,0.7829751520275284
0.0,0.5,0.8629288509945994
0.0,0.5,0.8629288509945994
0.0,0.5,0.8629288509945994
0.0,0.5021097046413502,0.8629288509945994
0.0,0.5,0.8629288509945994
0.0,0.5,0.8629288509945994
0.0,0.5,0.8629288509945994
0.0,0.5,0.8629288509945994
0.0,0.5,0.8629288509945994
0.0,0.5,0.8629288509945994
0.0,0.5,0.8629288509945994
0.0,0.5,0.9610686065910606
0.0,0.5,0.9610686065910606
0.0,0.5024154589371981,0.9610686065910606
0.0,0.5,0.9610686065910606
