,split_number,it_1,it_2,it_3,it_4,it_5,it_6,it_7,it_8,it_9,it_10,it_11,it_12,it_13,it_14,it_15,it_16,it_17,it_18,it_19,it_20,it_21,it_22,it_23,it_24,it_25,it_26,it_27,it_28,it_29,it_30
20,4200,0.911883589329,0.899759422614,0.895774647887,0.892481810833,0.892033966842,0.898174442191,0.901249496171,0.90113452188,0.899193548387,0.891437935272,0.89644012945,0.893927125506,0.895315682281,0.89552238806,0.90043982407,0.898795180723,0.899231080534,0.899755501222,0.904009720535,0.898713826367,0.905263157895,0.910405785456,0.901179341196,0.895799676898,0.894630601534,0.896299308662,0.900243309002,0.901724829523,0.900565885206,0.899030694669
21,4400,0.901487736228,0.899757477769,0.887449392713,0.899918633035,0.894672631151,0.893651435503,0.901431492843,0.904186795491,0.902103559871,0.898785425101,0.91063485645,0.904607922393,0.897810218978,0.903799514956,0.892755969243,0.903122497998,0.90162601626,0.898339408667,0.893599673869,0.900408163265,0.902419354839,0.905706191825,0.902626262626,0.902654867257,0.902912621359,0.890879478827,0.894242547979,0.90374546919,0.90499194847,0.900849858357
22,4600,0.902103559871,0.899757477769,0.894289185905,0.896161616162,0.897759674134,0.892886345053,0.899757477769,0.910556003223,0.89619238477,0.895705521472,0.897529364115,0.901179341196,0.899075190993,0.898024989923,0.899112187248,0.904131568391,0.895993524889,0.897644191714,0.898421691623,0.898339408667,0.900446972775,0.898058252427,0.899318090654,0.888617886179,0.900683554483,0.908055329536,0.90073831009,0.901054339011,0.89332247557,0.905109489051
23,4800,0.901976603469,0.895161290323,0.895014187272,0.890968266884,0.904742602351,0.898456539399,0.893945550589,0.898993963783,0.899224806202,0.902448815737,0.900769542325,0.899030694669,0.897612302711,0.906688025631,0.892407632968,0.90395480226,0.900849858357,0.895546558704,0.895036615134,0.900527811612,0.901659247268,0.90719164323,0.899673735726,0.90528012898,0.898667743238,0.890968266884,0.896245458216,0.901249496171,0.9,0.902340597256
24,5000,0.899274778405,0.900040799674,0.898515844364,0.894289185905,0.894050529747,0.890510948905,0.90376904571,0.895875867701,0.899556272691,0.897415185784,0.904530744337,0.898538961039,0.899112187248,0.907183212268,0.900241351569,0.89184826473,0.896663954434,0.899030694669,0.898867313916,0.898867313916,0.901738778811,0.901179341196,0.897580645161,0.904973716134,0.899030694669,0.904896802914,0.899959497772,0.9,0.892741935484,0.900202020202
25,5200,0.902478017586,0.8968029138,0.903278025091,0.904396934248,0.905569007264,0.90012131015,0.908208653457,0.898574338086,0.901659247268,0.901214574899,0.90564516129,0.904915390814,0.902291917973,0.902991107518,0.900523560209,0.902783380395,0.904494382022,0.899878394812,0.903459372486,0.90653830726,0.898574338086,0.896831844029,0.899757477769,0.894480519481,0.902231237323,0.897842897843,0.896551724138,0.90549273021,0.894031668697,0.90109002826
26,5400,0.902967121091,0.901960784314,0.902370429892,0.903147699758,0.904186795491,0.904376012966,0.908289947938,0.903877221325,0.897644191714,0.904087414002,0.904164981803,0.904009720535,0.916666666667,0.913183279743,0.895014187272,0.900879296563,0.901329037455,0.901419878296,0.90238963143,0.900243309002,0.898785425101,0.906376109766,0.905127169964,0.896717373899,0.898985801217,0.89552238806,0.910417511147,0.898621248986,0.895850284784,0.903900281464
27,5600,0.89184826473,0.902370429892,0.894694533762,0.899432278994,0.899268887084,0.904607922393,0.895690696738,0.89512195122,0.901738778811,0.899918633035,0.892582083502,0.906602254428,0.898503841488,0.899591836735,0.897446291042,0.89863234111,0.902733118971,0.897909967846,0.898174442191,0.895546558704,0.908360128617,0.903512313282,0.901612903226,0.895377128954,0.892914653784,0.900202020202,0.903147699758,0.901818181818,0.904,0.901259650549
28,5800,0.897249190939,0.897631473304,0.90325203252,0.907407407407,0.895850284784,0.906591184796,0.897991967871,0.899022801303,0.908944399678,0.894822006472,0.902861749295,0.902861749295,0.898656898657,0.899306971056,0.8995951417,0.895485969906,0.90487804878,0.906752411576,0.900161030596,0.902726902727,0.905569007264,0.907324969648,0.907766990291,0.896774193548,0.90109002826,0.902497985496,0.903094462541,0.897301651228,0.901442307692,0.908430818879
29,6000,0.906388107674,0.908507223114,0.898421691623,0.905127169964,0.895875867701,0.905721192587,0.90109002826,0.9072,0.898339408667,0.897580645161,0.907033144705,0.909237595805,0.905432595573,0.908282828283,0.902103559871,0.909017387788,0.904054596548,0.904032258065,0.901098901099,0.900485436893,0.906086255542,0.906817265026,0.900646203554,0.903822937626,0.899715793747,0.897612302711,0.902055622733,0.904009720535,0.901521216974,0.898468976632
30,6200,0.90564516129,0.905887064477,0.901612903226,0.908138597905,0.901944894652,0.904009720535,0.909236947791,0.897942718838,0.906976744186,0.901818181818,0.904354904355,0.908943747471,0.90814279984,0.898421691623,0.908212560386,0.907332796132,0.909236947791,0.903565640194,0.895377128954,0.908943747471,0.900280336404,0.890701468189,0.899517684887,0.907617504052,0.897663174859,0.904819765087,0.903225806452,0.906211936663,0.907414829659,0.912886391008
31,6400,0.904417670683,0.902912621359,0.905858585859,0.908286403862,0.897612302711,0.894308943089,0.89863234111,0.902165196472,0.897135941912,0.900651465798,0.902834008097,0.906300484653,0.903877221325,0.901612903226,0.906504065041,0.903459372486,0.913800080939,0.890872210953,0.902939991945,0.899104963385,0.908212560386,0.902676399027,0.897353648757,0.908356883327,0.894887525562,0.909826122119,0.904396934248,0.895546558704,0.900243309002,0.905797101449
32,6600,0.907784431138,0.900683554483,0.90843373494,0.89954899549,0.900683554483,0.896857373086,0.904208416834,0.898387096774,0.91158659669,0.906892382104,0.899067693555,0.90814279984,0.907556270096,0.897529364115,0.906312826699,0.906882591093,0.908726981585,0.8961352657,0.903459372486,0.90113452188,0.909018036072,0.907249898744,0.900363049617,0.90562980964,0.907241659886,0.904761904762,0.903018108652,0.898208469055,0.899678972713,0.901752955565
33,6800,0.904453441296,0.904570970329,0.905220883534,0.902024291498,0.89837398374,0.903356247473,0.906148867314,0.914585012087,0.90564516129,0.907624041952,0.909383809907,0.905948553055,0.902783380395,0.905934598304,0.900523560209,0.901374292643,0.90374546919,0.903459372486,0.906892382104,0.898713826367,0.908797417272,0.905553303608,0.89644012945,0.906112664802,0.908069048575,0.910184442662,0.903199675982,0.898256992298,0.904208416834,0.902939991945
34,7000,0.898189134809,0.909898989899,0.906224737268,0.9021345147,0.90719164323,0.902103559871,0.91384863124,0.906817265026,0.902597402597,0.896299308662,0.899355877617,0.902182700081,0.907332796132,0.904933814681,0.90487804878,0.901259650549,0.907556270096,0.912379421222,0.902963865205,0.905476673428,0.910261569416,0.905356423681,0.906902086677,0.915048543689,0.906827309237,0.907324969648,0.906451612903,0.911361804996,0.899879372738,0.893117408907
35,7200,0.893945550589,0.907183212268,0.908651911469,0.906237424547,0.898903775883,0.898305084746,0.896857373086,0.912746280659,0.899432278994,0.902280130293,0.910699919549,0.906376109766,0.896745680996,0.901771336554,0.901533494754,0.9,0.902182700081,0.908212560386,0.905339805825,0.906892382104,0.906086255542,0.908944399678,0.905569007264,0.91012145749,0.904761904762,0.910040160643,0.902834008097,0.904340836013,0.902419354839,0.905399918798
36,7400,0.905144694534,0.902783380395,0.90113452188,0.907995178787,0.897165991903,0.914816310052,0.90814279984,0.909164311667,0.898667743238,0.905220883534,0.90281124498,0.901054339011,0.903462321792,0.908797417272,0.906439854192,0.907847082495,0.905782450465,0.907348242812,0.899797160243,0.910189287153,0.908430818879,0.903303787268,0.898903775883,0.905584572117,0.9,0.89943684634,0.904164981803,0.904186795491,0.907274180655,0.89588377724
37,7600,0.904319741623,0.906451612903,0.897663174859,0.901521216974,0.903487429035,0.906882591093,0.906817265026,0.904376012966,0.903977501004,0.900856793146,0.903484181017,0.907249898744,0.909527622098,0.904933814681,0.901045856798,0.905313623652,0.901453957997,0.901294498382,0.904494382022,0.901612903226,0.904032258065,0.900162337662,0.904263877715,0.907772855417,0.90101010101,0.906677393403,0.911128903122,0.901944894652,0.9021345147,0.913043478261
38,7800,0.9021345147,0.8995951417,0.896383583909,0.910851149657,0.901487736228,0.894394800975,0.909090909091,0.89588377724,0.898713826367,0.907249898744,0.899112187248,0.907995178787,0.909090909091,0.903069466882,0.906911705953,0.902055622733,0.915730337079,0.904973716134,0.907766990291,0.908868999186,0.907784431138,0.908504635228,0.904704463209,0.906474820144,0.906882591093,0.904684975767,0.910978043912,0.8968029138,0.903697683868,0.907766990291
39,8000,0.908725371934,0.908363345338,0.908286403862,0.902991107518,0.898305084746,0.904376012966,0.909902597403,0.914423463238,0.902340597256,0.90564516129,0.908430818879,0.911371914205,0.913095714858,0.903853955375,0.907051282051,0.906024096386,0.903822937626,0.902991107518,0.910344827586,0.897663174859,0.907399919127,0.900443369609,0.909674829386,0.900241351569,0.911515151515,0.903536977492,0.90395480226,0.904550946436,0.901160464186,0.897893030794
40,8200,0.904857486953,0.907698508666,0.909017387788,0.910266774454,0.905432595573,0.905858585859,0.90625,0.903406813627,0.9004048583,0.911883589329,0.907060231352,0.903900281464,0.906677393403,0.908944399678,0.898503841488,0.908,0.904285142171,0.906072874494,0.90528012898,0.90395480226,0.908944399678,0.9021345147,0.904896802914,0.903018108652,0.908286403862,0.89707649179,0.909164639092,0.909753136382,0.90653830726,0.912676056338
41,8400,0.898785425101,0.904417670683,0.900646203554,0.900565885206,0.904896802914,0.906892382104,0.908220271349,0.906837265094,0.901976603469,0.8964127368,0.906731549067,0.910947712418,0.916970433374,0.904973716134,0.901054339011,0.908723747981,0.903877221325,0.904742602351,0.902055622733,0.909385113269,0.904220779221,0.906237424547,0.900646203554,0.913131313131,0.906086255542,0.910779168349,0.905356423681,0.904186795491,0.908726981585,0.903512313282
42,8600,0.916433426629,0.90680713128,0.903853955375,0.906591184796,0.906463267764,0.905432595573,0.908578332662,0.910261569416,0.911942098914,0.91077170418,0.902861749295,0.906967378172,0.912181303116,0.908064516129,0.900726392252,0.900689096068,0.908064516129,0.905872888174,0.902103559871,0.90374546919,0.913113435237,0.903667875857,0.909383809907,0.907183212268,0.911422845691,0.906300484653,0.911871227364,0.90541632983,0.904208416834,0.908944399678
43,8800,0.902991107518,0.904819765087,0.910914927769,0.899878394812,0.905162064826,0.908657664813,0.910923014913,0.907910750507,0.911128903122,0.903096099719,0.905050505051,0.912181303116,0.915594855305,0.900843034926,0.902834008097,0.908507223114,0.908208653457,0.905432595573,0.903931901094,0.903536977492,0.905086103324,0.906300484653,0.909309791332,0.905858585859,0.906602254428,0.907249898744,0.902783380395,0.903173311635,0.908069048575,0.907772855417
44,9000,0.907698508666,0.903434343434,0.898993963783,0.901785714286,0.903590157322,0.904955320877,0.910112359551,0.911422845691,0.903590157322,0.909753136382,0.911788291901,0.910044372731,0.911575562701,0.908869987849,0.906364004864,0.906602254428,0.913570274637,0.907841552142,0.909604519774,0.906837265094,0.907921190189,0.904319741623,0.911412609737,0.905996758509,0.908138597905,0.901002004008,0.913939393939,0.902676399027,0.903931901094,0.90374546919
45,9200,0.907183212268,0.90528012898,0.901329037455,0.905872888174,0.910556003223,0.906300484653,0.904704463209,0.904684975767,0.917874396135,0.901294498382,0.913043478261,0.903638544582,0.908356883327,0.904109589041,0.900162337662,0.905934598304,0.912746280659,0.906325060048,0.90799031477,0.905263157895,0.905948553055,0.913550462405,0.912816392125,0.906376109766,0.908073541167,0.90843373494,0.89914945322,0.908356883327,0.91539081386,0.913987138264
46,9400,0.903381642512,0.907698508666,0.910405785456,0.910035985606,0.903147699758,0.906312826699,0.906224737268,0.911361804996,0.904915390814,0.91144359078,0.904723127036,0.902086677368,0.913253012048,0.911646586345,0.902419354839,0.915335463259,0.917769755315,0.914808917197,0.90374546919,0.907852564103,0.909680032402,0.913987138264,0.912903225806,0.906902086677,0.906892382104,0.909090909091,0.910978043912,0.902683219864,0.906666666667,0.902939991945
47,9600,0.9128,0.908059943297,0.913550462405,0.90376904571,0.9099756691,0.910272025985,0.904474002418,0.910994764398,0.907698508666,0.907266158169,0.912479740681,0.912449799197,0.9096,0.913640032284,0.90113452188,0.905144694534,0.902676399027,0.908651911469,0.913392141139,0.90653830726,0.906872712485,0.908651911469,0.911361804996,0.906024096386,0.911433172303,0.912973408541,0.914585012087,0.908944399678,0.902527075812,0.914790996785
48,9800,0.913201453371,0.910471622702,0.904298459043,0.906086255542,0.913271480436,0.906148867314,0.909819639279,0.903877221325,0.90374546919,0.904896802914,0.910914927769,0.910189287153,0.909385113269,0.913480885312,0.903047091413,0.902783380395,0.903590157322,0.91077170418,0.906463267764,0.911147011309,0.9136,0.91683247115,0.906613226453,0.905220883534,0.904087414002,0.91054313099,0.913461538462,0.910112359551,0.912574850299,0.905399918798
49,10000,0.914492171819,0.913341394599,0.914678528104,0.90719164323,0.904396934248,0.905934598304,0.920191540303,0.909236947791,0.910333735424,0.91509054326,0.909451945989,0.91509054326,0.910851149657,0.902939991945,0.910986367281,0.90541632983,0.904933814681,0.908430818879,0.9048,0.901803607214,0.907910750507,0.907556270096,0.912224448898,0.910116888351,0.916967509025,0.909677419355,0.899878394812,0.913043478261,0.907926341073,0.909822866345
